"SiteCode","Year","Treatment","Transect","Distance","Emerged","Reproduced","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","prcp","tmean","swe_mean","swe_days","annual","unknown","perennial","shrub","groundcover","biocrust"
"FtK_Lone_Pine",2021,"removal","S",2.8,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",3,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",3.2,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",3.4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",3.6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",3.8,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",4.2,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",4.4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",4.6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",4.8,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",5,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",5.2,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",5.4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",5.6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",5.8,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",6.2,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",6.4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",6.6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",6.8,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","S",7,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",2.2,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",2.4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",2.6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",2.8,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",3,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",3.2,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",3.4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",3.6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",3.8,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",4.2,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",4.4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",4.6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",4.8,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",5,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",5.2,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",5.4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",5.6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",5.8,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",6.2,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",6.4,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",6.6,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",6.8,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2021,"removal","W",7,"N","N",0,0,0,NA,46.347,-105.8464,137.85,4.50516728624535,1.06840148698885,79,NA,NA,NA,NA,200,NA
"FtK_Lone_Pine",2022,"control","E",0.3,"Y","Y",47,0.265,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,20,NA,60,NA
"FtK_Lone_Pine",2022,"control","E",0.5,"Y","Y",47,0.2977,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,10,NA,80,NA
"FtK_Lone_Pine",2022,"control","E",0.7,"Y","Y",14,0.1221,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,15,NA,70,NA
"FtK_Lone_Pine",2022,"control","E",0.9,"Y","Y",29,0.1664,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,NA,NA,80,NA
"FtK_Lone_Pine",2022,"control","E",1.1,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,10,NA,75,NA
"FtK_Lone_Pine",2022,"control","E",1.3,"Y","Y",8,0.05,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,25,NA,60,NA
"FtK_Lone_Pine",2022,"control","E",1.5,"Y","Y",28,0.1348,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,35,NA,55,NA
"FtK_Lone_Pine",2022,"control","E",1.7,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,20,NA,70,NA
"FtK_Lone_Pine",2022,"control","E",1.9,"Y","Y",15,0.0615,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,45,NA,45,NA
"FtK_Lone_Pine",2022,"control","E",2.1,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,45,NA,45,NA
"FtK_Lone_Pine",2022,"control","E",2.3,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,25,NA,70,NA
"FtK_Lone_Pine",2022,"control","E",2.5,"Y","Y",52,0.3307,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,10,NA,85,NA
"FtK_Lone_Pine",2022,"control","E",2.7,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,NA,NA,85,NA
"FtK_Lone_Pine",2022,"control","E",2.9,"N","Y",16,0.0916,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,30,NA,60,NA
"FtK_Lone_Pine",2022,"control","E",3.1,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,50,NA,50,NA
"FtK_Lone_Pine",2022,"control","E",3.3,"Y","Y",103,0.4529,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,30,NA,65,NA
"FtK_Lone_Pine",2022,"control","E",3.5,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,30,NA,65,NA
"FtK_Lone_Pine",2022,"control","E",3.7,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,35,NA,55,NA
"FtK_Lone_Pine",2022,"control","E",3.9,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,60,NA,40,NA
"FtK_Lone_Pine",2022,"control","E",4.1,"Y","Y",62,0.3109,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,15,NA,80,NA
"FtK_Lone_Pine",2022,"control","E",4.3,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,50,NA,50,NA
"FtK_Lone_Pine",2022,"control","E",4.5,"Y","Y",37,0.234,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,20,NA,75,NA
"FtK_Lone_Pine",2022,"control","E",4.7,"Y","Y",38,0.211,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,20,NA,70,NA
"FtK_Lone_Pine",2022,"control","E",4.9,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,20,NA,80,NA
"FtK_Lone_Pine",2022,"control","E",5.1,"Y","Y",5,0.0311,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,55,NA,40,NA
"FtK_Lone_Pine",2022,"control","E",5.3,"N","Y",4,0.0235,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,30,NA,55,NA
"FtK_Lone_Pine",2022,"control","E",5.5,"Y","Y",42,0.2567,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,5,NA,85,NA
"FtK_Lone_Pine",2022,"control","E",5.7,"Y","Y",38,0.282,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,20,NA,75,NA
"FtK_Lone_Pine",2022,"control","E",5.9,"Y","Y",2,0.0181,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,35,NA,60,NA
"FtK_Lone_Pine",2022,"control","E",6.1,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,25,NA,60,NA
"FtK_Lone_Pine",2022,"control","E",6.3,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,NA,NA,90,NA
"FtK_Lone_Pine",2022,"control","E",6.5,"Y","Y",12,0.08,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,20,NA,70,NA
"FtK_Lone_Pine",2022,"control","E",6.7,"Y","Y",1,0.025,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,15,NA,65,NA
"FtK_Lone_Pine",2022,"control","E",6.9,"N","Y",4,0.0268,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,25,NA,65,NA
"FtK_Lone_Pine",2022,"control","E",7.1,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,25,NA,75,NA
"FtK_Lone_Pine",2022,"control","E",7.3,"Y","Y",4,0.0193,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,20,NA,60,NA
"FtK_Lone_Pine",2022,"control","E",7.5,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,15,NA,85,NA
"FtK_Lone_Pine",2022,"control","E",7.7,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,15,NA,85,NA
"FtK_Lone_Pine",2022,"control","E",7.9,"Y","Y",6,0.0484,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,5,20,NA,70,NA
"FtK_Lone_Pine",2022,"control","E",8.1,"Y","Y",4,0.0254,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,20,NA,75,NA
"FtK_Lone_Pine",2022,"control","E",8.3,"N","Y",26,0.1656,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,10,NA,85,NA
"FtK_Lone_Pine",2022,"control","E",8.5,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,10,NA,85,NA
"FtK_Lone_Pine",2022,"control","E",8.7,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,20,NA,70,NA
"FtK_Lone_Pine",2022,"control","E",8.9,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,15,NA,NA,85,NA
"FtK_Lone_Pine",2022,"control","E",9.1,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,10,NA,85,NA
"FtK_Lone_Pine",2022,"control","E",9.3,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,20,NA,80,NA
"FtK_Lone_Pine",2022,"control","E",9.5,"Y","Y",31,0.1764,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,15,NA,80,NA
"FtK_Lone_Pine",2022,"control","E",9.7,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,40,NA,10,NA,50,NA
"FtK_Lone_Pine",2022,"control","E",9.9,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,10,NA,90,NA
"FtK_Lone_Pine",2022,"control","E",10.1,"Y","Y",15,0.0727,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,15,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",0.3,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,20,NA,60,NA
"FtK_Lone_Pine",2022,"control","N",0.5,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,10,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",0.7,"Y","Y",4,0.0499,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,15,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",0.9,"Y","Y",28,0.2377,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,10,NA,70,NA
"FtK_Lone_Pine",2022,"control","N",1.1,"Y","Y",55,0.4626,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,20,NA,75,NA
"FtK_Lone_Pine",2022,"control","N",1.3,"N","Y",20,0.1221,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,15,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",1.5,"Y","Y",0,0.0846,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,5,15,NA,70,NA
"FtK_Lone_Pine",2022,"control","N",1.7,"Y","Y",51,0.3354,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,20,NA,70,NA
"FtK_Lone_Pine",2022,"control","N",1.9,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,10,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",2.1,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,10,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",2.3,"Y","Y",122,0.6875,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,20,NA,60,NA
"FtK_Lone_Pine",2022,"control","N",2.5,"Y","Y",4,0.0283,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,25,NA,60,NA
"FtK_Lone_Pine",2022,"control","N",2.7,"Y","Y",12,0.0871,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,5,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",2.9,"Y","Y",12,0.0838,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,15,NA,70,NA
"FtK_Lone_Pine",2022,"control","N",3.1,"Y","Y",0,0.0704,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,10,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",3.3,"Y","Y",10,0.0583,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,10,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",3.5,"Y","Y",NA,NA,1,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,20,NA,70,NA
"FtK_Lone_Pine",2022,"control","N",3.7,"Y","Y",44,0.3042,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,10,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",3.9,"Y","Y",11,0.0441,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,45,NA,35,NA
"FtK_Lone_Pine",2022,"control","N",4.1,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,25,NA,20,NA,55,NA
"FtK_Lone_Pine",2022,"control","N",4.3,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,NA,NA,85,NA
"FtK_Lone_Pine",2022,"control","N",4.5,"Y","Y",386,1.7215,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,5,NA,75,NA
"FtK_Lone_Pine",2022,"control","N",4.7,"Y","Y",19,0.1157,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,20,NA,70,NA
"FtK_Lone_Pine",2022,"control","N",4.9,"Y","Y",NA,0.0432,1,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,25,NA,15,NA,60,NA
"FtK_Lone_Pine",2022,"control","N",5.1,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,25,NA,10,NA,65,NA
"FtK_Lone_Pine",2022,"control","N",5.3,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,15,NA,85,NA
"FtK_Lone_Pine",2022,"control","N",5.5,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,NA,NA,95,NA
"FtK_Lone_Pine",2022,"control","N",5.7,"Y","Y",55,0.3969,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,20,NA,75,NA
"FtK_Lone_Pine",2022,"control","N",5.9,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,15,NA,75,NA
"FtK_Lone_Pine",2022,"control","N",6.1,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,10,NA,85,NA
"FtK_Lone_Pine",2022,"control","N",6.3,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,15,NA,75,NA
"FtK_Lone_Pine",2022,"control","N",6.5,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,5,NA,NA,95,NA
"FtK_Lone_Pine",2022,"control","N",6.7,"N","Y",15,0.0837,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,30,NA,55,NA
"FtK_Lone_Pine",2022,"control","N",6.9,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,15,NA,70,NA
"FtK_Lone_Pine",2022,"control","N",7.1,"N","Y",29,0.2007,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,10,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",7.3,"Y","Y",81,0.5125,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,30,NA,55,NA
"FtK_Lone_Pine",2022,"control","N",7.5,"missing","missing",NA,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,5,NA,20,NA,75,NA
"FtK_Lone_Pine",2022,"control","N",7.7,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,15,NA,NA,NA,85,NA
"FtK_Lone_Pine",2022,"control","N",7.9,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,30,NA,60,NA
"FtK_Lone_Pine",2022,"control","N",8.1,"Y","Y",74,0.4448,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,NA,NA,80,NA
"FtK_Lone_Pine",2022,"control","N",8.3,"Y","Y",40,0.2101,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,20,NA,10,NA,70,NA
"FtK_Lone_Pine",2022,"control","N",8.5,"Y","Y",9,0.0821,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,15,NA,75,NA
"FtK_Lone_Pine",2022,"control","N",8.7,"Y","Y",0,0.0445,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,25,NA,20,NA,55,NA
"FtK_Lone_Pine",2022,"control","N",8.9,"Y","Y",29,0.1734,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,40,NA,10,NA,50,NA
"FtK_Lone_Pine",2022,"control","N",9.1,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,50,NA,25,NA,25,NA
"FtK_Lone_Pine",2022,"control","N",9.3,"Y","Y",20,0.1297,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,30,NA,60,NA
"FtK_Lone_Pine",2022,"control","N",9.5,"Y","Y",22,0.164,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,25,NA,40,NA,35,NA
"FtK_Lone_Pine",2022,"control","N",9.7,"Y","Y",3,0.0201,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,50,NA,15,NA,35,NA
"FtK_Lone_Pine",2022,"control","N",9.9,"Y","Y",45,0.2818,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,35,NA,10,NA,55,NA
"FtK_Lone_Pine",2022,"control","N",10.1,"Y","Y",35,0.2103,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,25,NA,NA,NA,75,NA
"FtK_Lone_Pine",2022,"removal","S",2.3,"N","Y",107,0.4179,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,10,NA,NA,NA,90,NA
"FtK_Lone_Pine",2022,"removal","S",2.5,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,NA,NA,100,NA
"FtK_Lone_Pine",2022,"removal","S",2.7,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,NA,NA,100,NA
"FtK_Lone_Pine",2022,"removal","S",2.9,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,NA,NA,100,NA
"FtK_Lone_Pine",2022,"removal","S",3.1,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,NA,NA,100,NA
"FtK_Lone_Pine",2022,"removal","S",3.3,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,NA,NA,100,NA
"FtK_Lone_Pine",2022,"removal","S",3.5,"N","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,NA,NA,100,NA
"FtK_Lone_Pine",2022,"removal","S",3.7,"Y","N",0,NA,0,NA,46.347,-105.8464,294.45,3.6553717472119,4.09933085501859,106,NA,NA,NA,NA,100,NA
