,,,,,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes
3/16/22,black,low,5,1,0,V2,dormant,0,V2,dormant,34,V3+,,32,V3,,18,V2,,3,V3,dormant,33,V3+,,21,V2,,8,V2,,20,V2,,3,V3,dormant,0,V2,dormant,22,V3+,,24,V3+,,4,V2,,7,V3+,,13,V3+,,3,V2,,0,V2,dormant,18,V1,
3/16/22,black,low,5,2,0,V2,dormant,20,V2,,7,V2,,14,V2,,0,V2,dormant,19,V2,,21,V3+,,0,V2,dormant,16,V1,,0,V2,dormant,10,V2,,27,V3+,,,,,23,V2,,23,V3+,,11,V2,,0,V2,dormant,6,V3,,22,V3+,,0,V2,dormant
3/16/22,black,low,5,3,9,V2,,25,V3+,,0,V2,dormant,18,V2,,23,V3,,13,V2,,14,V2,,26,V3+,,27,V3+,,7,V2,,15,V3+,,2,V2,,,,,8,V2,,16,V2,,7,V2,,,,,0,V3,dormant,,,,0,V3,dormant
3/16/22,black,low,5,4,21,V2,,12,V2,,19,V2,,0,V1,dormant,12,V3,,13,V2,,4,V1,,0,V2,dormant,21,V3+,,28,V3+,,21,V3,,23,V3,,,,,12,V2,,24,V2,,0,V2,dormant,,,,7,V3,,12,V3,,25,V3,
3/16/22,black,low,5,5,4,V2,,0,V2,dormant,3,V3+,,15,V1,,4,V3,,16,V2,,30,V3+,,25,V3+,,16,V3,,22,V3+,,27,V2,,0,V2,dormant,25,V2,,3,V1,,2,V1,,0,V2,dormant,19,V3+,,8,V1,,3,V1,,17,V2,
3/16/22,white,low,5,1,37,V2,,17,V1,,19,V2,,23,V2,,14,V1,,22,V1,,16,V2,,18,V2,,17,V1,,20,V1,,26,V2,,31,V2,,21,V2,,14,V2,,17,V2,,,,,21,V2,,13,V1,,19,V1,,15,V1,
3/16/22,white,low,5,2,,,,28,V2,,18,V2,,,,,,,,9,V1,,25,V2,,28,V2,,24,V2,,13,V2,,3,V2,,25,V1,,23,V2,,22,V1,,10,V1,,20,V1,,33,V2,,21,V2,,17,V2,,15,V2,
3/16/22,white,low,5,3,20,V2,,19,V3,,15,V1,,24,V1,,22,V1,,,,,22,V2,,34,V3,,25,V2,,15,V1,,18,V3,,18,V1,,25,V2,,24,V1,,26,V2,,,,,28,V2,,24,V2,,27,V2,,5,V1,
3/16/22,white,low,5,4,28,V3,,22,V2,,2,V1,,21,V3,,24,V2,,20,V1,,20,V1,,28,V2,,18,V2,,20,V3+,,16,V1,,17,V1,,27,V2,,27,V2,,36,V2,,37,V2,,19,V3+,,20,V1,,28,V2,,21,V2,
3/16/22,white,low,5,5,17,V2,,23,V1,,,,,16,V2,,15,V2,,18,V2,,26,V2,,,,,23,V2,,7,V1,,0,V1,dormant,2,V1,,10,V1,,24,V2,,19,V2,,9,V2,,22,V3+,,2,V0,,27,V2,,13,V1,
3/16/22,white,high,5,1,21,V1,,,,,16,V1,,,,,30,V2,,7,V0,,0,V1,dormant,24,V2,,27,V2,,12,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,5,2,6,V1,,23,V1,,,,,28,V2,,6,V0,,28,V2,,10,V1,,13,V1,,25,V1,,24,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,5,3,14,V1,,15,V1,,13,V1,,17,V1,,4,V1,,37,V2,,4,V1,,12,V1,,27,V2,,32,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,5,4,27,V1,,0,V1,dormant,13,V1,,2,V0,,26,V1,,19,V1,,29,V2,,20,V2,,32,V2,,22,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,5,5,7,V0,,10,V2,,19,V3,,9,V1,,10,V1,,22,V1,,,,,7,V0,,25,V2,,33,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,5,6,23,V1,,22,V2,,12,V1,,7,V1,,,,,30,V1,,28,V1,,32,V1,,28,V2,,33,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,5,7,17,V1,,0,V1,dormant,4,V0,,20,V1,,12,V1,,25,V2,,26,V2,,26,V1,,,,,26,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,5,8,,,,,,,,,,,,,21,V1,,32,V2,,29,V2,,,,,33,V2,,31,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,5,9,15,V0,,13,V1,,,,,,,,10,V0,,22,V1,,21,V1,,30,V2,,27,V1,,24,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,5,10,13,V1,,20,V1,,14,V1,,5,V1,,4,V2,,20,V1,,22,V1,,31,V1,,16,V1,,27,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,5,1,34,V3+,,30,V3+,,35,V3+,,28,V3,,27,V3,,3,V1,,20,V2,,22,V3,,31,V2,,50,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,5,2,41,V3+,,21,V2,,27,V2,,,,,48,V3+,,20,V3+,,,,,37,V3+,,36,V3,,34,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,5,3,37,V3+,,42,V3+,,28,V2,,36,V3+,,28,V2,,37,V3,,31,V3+,,39,V3,,43,V2,,15,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,5,4,45,V3+,,26,V3,,28,V3+,,47,V3+,,28,V2,,26,V2,,44,V3+,,35,V3,,40,V2,,38,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,5,5,31,V2,,26,V2,,22,V1,,25,V1,,22,V1,,28,V2,,46,V3+,,36,V1,,34,V2,,42,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,5,6,54,V3+,,34,V3+,,32,V3+,,44,V3+,,42,V3,,39,V3+,,38,V3+,,34,V3,,37,V2,,35,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,5,7,36,V3+,,35,V2,,34,V3+,,34,V2,,42,V3,,37,V3,,53,V3+,,29,V2,,24,V1,,22,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,5,8,32,V3+,,17,V3,,23,V3,,30,V2,,27,V3,,36,V3+,,35,V3,,26,V3,,27,V2,,42,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,5,9,43,V3,,25,V2,,23,V1,,21,V3,,33,V2,,36,V3,,43,V3,,19,V3,,27,V2,,34,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,5,10,51,V3+,,28,V3+,,42,V3+,,38,V3,,18,V3,,29,V3+,,34,V3,,28,V2,,27,V3+,,23,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,low,6,1,22,V1,,18,V1,,6,V1,,,,,14,V1,,,,,29,V1,,28,V1,,26,V2,,32,V2,,34,V2,,23,V1,,19,V2,,2,V0,,20,V1,,25,V1,,12,V1,,28,V1,,28,V1,,12,V0,
3/16/22,white,low,6,2,31,V1,,21,V1,,8,V1,,21,V1,,,,,24,V1,,16,V1,,5,V0,,3,V1,,,,,13,V2,,22,V1,,22,V1,,28,V2,,18,V1,,8,V0,,28,V2,,16,V1,,,,,16,V1,
3/16/22,white,low,6,3,20,V2,,20,V1,,,,,30,V1,,19,V1,,22,V2,,24,V2,,27,V2,,16,V1,,28,V1,,15,V1,,20,V1,,19,V2,,17,V1,,33,V1,,14,V1,,17,V1,,14,V1,,8,V0,,16,V1,
3/16/22,white,low,6,4,22,V2,,19,V1,,16,V2,,26,V1,,13,V1,,23,V1,,15,V1,,24,V2,,18,V1,,24,V1,,17,V1,,27,V3,,25,V2,,19,V1,,28,V2,,23,V1,,3,V1,,16,V1,,10,V2,,7,V1,
3/16/22,white,low,6,5,23,V1,,21,V1,,25,V2,,4,V1,,24,V1,,8,V1,,27,V2,,20,V2,,15,V1,,3,V1,,18,V1,,18,V1,,,,,24,V2,,,,,16,V1,,27,V2,,1,V1,dormant,17,V1,,23,V1,
3/16/22,black,low,6,1,26,V1,,1,V3,dormant,,,,0,V3,dormant,6,V1,,2,V2,dormant,24,V3+,,18,V2,,,,,,,,,,,2,V1,dormant,26,V3,,14,V3+,,10,V2,,6,V3,,24,V1,,,,,18,V3,,28,V3,
3/16/22,black,low,6,2,6,V1,,21,V1,,12,V1,,16,V1,,18,V3+,,22,V2,,0,V1,dormant,,,,8,V3+,,2,V3+,dormant,17,V1,,16,V3,,,,,15,V2,,30,V3,,4,V1,dormant,0,V1,dormant,,,,0,V2,dormant,0,V1,dormant
3/16/22,black,low,6,3,5,V1,dormant,,,,0,V1,dormant,7,V2,dormant,,,,0,V1,dormant,15,V1,,17,V1,,19,V2,,21,V2,,2,V2,dormant,24,V3,,16,V2,,0,V2,dormant,14,V1,,5,V1,,0,V1,dormant,0,V1,dormant,11,V2,,0,V1,dormant
3/16/22,black,low,6,4,10,V2,dormant,0,V1,dormant,,,,0,V2,dormant,30,V3,,22,V2,,2,V1,dormant,0,V1,dormant,,,,6,V1,,24,V2,,11,V2,,0,V1,dormant,0,V1,dormant,2,V2,dormant,,,,,,,3,V1,dormant,,,,,,
3/16/22,black,low,6,5,3,V2,dormant,3,V1,dormant,1,V1,dormant,0,V1,dormant,10,V2,,0,V1,dormant,12,V1,,0,V2,dormant,34,V3+,,0,V3,dormant,14,V1,,0,V1,dormant,12,V1,,0,V1,dormant,0,V1,dormant,,,,,,,,,,,,,,,
3/16/22,black,high,6,1,29,V3,,36,V3+,,36,V3,,32,V3,,20,V1,,43,V3+,,36,V3+,,36,V3,,26,V3,,38,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,6,2,44,V3+,,21,V3,,31,V3+,,40,V3+,,33,V3+,,33,V3+,,29,V3+,,34,V3+,,,,,43,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,6,3,38,V3+,,37,V3+,,,,,39,V3+,,34,V3+,,31,V2,,39,V3+,,38,V3+,,29,V3,,32,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,6,4,6,V1,,38,V3+,,37,V3+,,,,,,,,31,V3+,,38,V3+,,45,V3+,,38,V2,,40,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,6,5,33,V3,,27,V2,,25,V3,,27,V2,,30,V2,,,,,34,V2,,,,,31,V3,,25,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,6,6,32,V3,,41,V3+,,28,V3,,18,V2,,31,V2,,53,V3+,,25,V2,,30,V2,,43,V3+,,38,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,6,7,32,V3,,20,V1,,33,V3+,,6,V2,,28,V3,,31,V3+,,59,V3+,,26,V3+,,15,V1,,32,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,6,8,29,V3+,,44,V3+,,30,V3+,,33,V3+,,42,V3+,,36,V3,,38,V3+,,24,V2,,30,V3+,,33,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,6,9,28,V3,,,,,36,V3+,,25,V3+,,34,V3+,,28,V3+,,32,V3+,,29,V3,,31,V3+,,38,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,black,high,6,10,20,V3,,28,V3,,17,V3,,27,V3+,,41,V3+,,34,V3+,,35,V3+,,19,V3+,,31,V3+,,30,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,6,1,32,V3+,,16,V1,,29,V2,,30,V1,,24,V1,,34,V2,,28,V3+,,25,V2,,24,V3,,31,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,6,2,26,V2,,24,V2,,26,V2,,31,V2,,23,V2,,24,V2,,26,V1,,31,V2,,24,V1,,21,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,6,3,33,V2,,29,V2,,31,V2,,29,V2,,21,V2,,36,V2,,28,V2,,10,V2,,23,V2,,29,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,6,4,28,V2,,24,V2,,30,V2,,22,V1,,25,V1,,3,V0,,30,V2,,26,V2,,12,V1,,25,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,6,5,31,V2,,20,V1,,28,V1,,26,V1,,28,V2,,8,V0,,19,V2,,19,V2,,26,V2,,24,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,6,6,25,V2,,12,V1,,31,V2,,36,V2,,28,V2,,27,V2,,27,V2,,33,V2,,30,V2,,35,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,6,7,31,V2,,32,V1,,16,V2,,26,V2,,30,V2,,32,V1,,31,V2,,29,V2,,27,V2,,25,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,6,8,7,V1,,23,V1,,26,V2,,27,V2,,33,V2,,27,V1,,30,V1,,,,,28,V2,,32,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,6,9,21,V1,,25,V2,,16,V2,,25,V1,,29,V2,,3,V1,,25,V2,,30,V2,,28,V2,,28,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/22,white,high,6,10,25,V2,,30,V1,,10,V1,,32,V2,,29,V2,,28,V3,,5,V1,,26,V1,,26,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,7,1,33,V3,,29,V3+,,23,V3,,32,V3+,,21,V3,,22,V3,,35,V2,,7,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,7,2,32,V3+,,24,V2,,37,V3+,,25,V3+,,29,V2,,35,V3+,,39,V3,,33,V3+,,6,V2,,30,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,7,3,14,V3,,25,V2,,,,,31,V3+,,46,V3+,,30,V3,,30,V3+,,47,V3+,,19,V3,,34,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,7,4,,,,29,V3,,14,V2,,38,V3+,,34,V3,,,,,37,V3+,,29,V3+,,27,V3,,33,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,7,5,27,V3+,,30,V3,,44,V3+,,37,V3,,26,V2,,44,V3,,33,V3,,35,V3+,,47,V3+,,29,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,7,6,32,V3,,26,V2,,48,V3+,,42,V3+,,47,V3+,,36,V2,,33,V3+,,31,V3,,26,V3+,,26,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,7,7,31,V3+,,26,V3+,,,,,44,V3+,,28,V2,,35,V3+,,27,V3+,,27,V3+,,26,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,7,8,38,V3+,,,,,38,V2,,15,V3,,21,V3+,,,,,29,V3+,,37,V3,,28,V2,,30,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,7,9,29,V3+,,31,V3+,,32,V1,,39,V3+,,31,V3,,21,V3+,,,,,38,V3,,29,V3+,,36,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,7,10,23,V3,,26,V3+,,36,V2,,,,,28,V3+,,31,V3+,,32,V3+,,,,,26,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,low,7,1,33,V3,,32,V3+,,18,V3,,24,V2,,32,V2,,16,V2,,30,V3+,,40,V3+,,,,,38,V3+,,26,V3+,,2,V3,dormant,32,V3+,,0,V2,dormant,23,V2,,17,V3,,18,V2,,10,V2,,0,V2,dormant,15,V1,
3/18/22,black,low,7,2,31,V3,,26,V3+,,19,V3,,32,V3+,,12,V2,,33,V3+,,34,V3+,,25,V2,,29,V3+,,18,V2,,19,V2,,18,V2,,33,V3,,,,,24,V1,,,,,19,V3,,3,V2,,6,V2,,17,V1,
3/18/22,black,low,7,3,20,V2,,20,V2,,29,V1,,8,V3,,13,V1,,26,V2,,31,V3,,4,V1,,15,V2,,0,V1,dormant,22,V2,,22,V2,,26,V2,,0,V1,dormant,16,V2,,0,V2,dormant,4,V2,,23,V1,,21,V2,,25,V3,
3/18/22,black,low,7,4,34,V2,,19,V2,,,,,28,V3,,24,V3+,,42,V3+,,24,V2,,31,V2,,28,V3+,,2,V2,dormant,27,V3+,,27,V2,,,,,21,V2,,16,V2,,20,V3,,16,V1,,13,V1,,13,V2,,13,V3,
3/18/22,black,low,7,5,25,V2,,31,V3+,,37,V3+,,21,V3+,,26,V3+,,14,V3+,,32,V2,,14,V3+,,25,V2,,22,V2,,0,V2,dormant,33,V3,,20,V3+,,23,V3,,36,V3+,,38,V3+,,5,V2,,17,V1,,,,,18,V2,
3/18/22,white,high,7,1,17,V1,,32,V2,,23,V2,,33,V2,,29,V2,,34,V3+,,23,V2,,28,V3+,,33,V2,,28,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,7,2,29,V2,,25,V2,,39,V2,,28,V3,,27,V3+,,46,V3,,11,V2,,36,V3,,27,V3+,,32,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,7,3,35,V2,,29,V3,,30,V2,,24,V3,,28,V3,,28,V2,,33,V3,,27,V3,,31,V2,,8,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,7,4,21,V2,,24,V2,,,,,29,V1,,36,V2,,34,V2,,,,,28,V2,,27,V3,,26,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,7,5,27,V3,,32,V1,,30,V2,,29,V1,,27,V1,,25,V2,,29,V3,,18,V2,,34,V3+,,28,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,7,6,23,V2,,25,V3+,,30,V2,,27,V2,,26,V2,,34,V2,,33,V3,,27,V2,,41,V1,,29,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,7,7,16,V2,,,,,25,V3,,33,V3+,,20,V2,,24,V2,,26,V3+,,24,V3,,32,V3+,,36,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,7,8,2,V1,,7,V1,,25,V3,,31,V3+,,29,V3,,30,V2,,27,V1,,22,V2,,34,V2,,13,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,7,9,13,V1,,19,V1,,,,,,,,33,V2,,17,V1,,,,,11,V1,,40,V3+,,29,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,7,10,25,V2,,35,V2,,29,V3,,22,V2,,24,V2,,33,V2,,20,V2,,30,V2,,23,V2,,34,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,low,7,1,2,V1,dormant,0,V1,dormant,0,V2,dormant,14,V0,,13,V2,,0,V1,dormant,5,V1,,32,V2,,22,V1,,17,V2,,16,V1,,16,V1,,12,V2,,9,V1,,21,V2,,31,V2,,5,V1,,27,V2,,30,V2,,23,V2,
3/18/22,white,low,7,2,18,V1,,,,,17,V1,,17,V1,,19,V3,,31,V2,,,,,15,V2,,19,V3,,27,V2,,22,V2,,20,V2,,4,V1,,3,V1,,20,V2,,14,V1,,16,V2,,,,,17,V2,,,,
3/18/22,white,low,7,3,37,V2,,14,V1,,0,V1,dormant,20,V1,,25,V2,,15,V0,,25,V2,,26,V2,,19,V3,,22,V2,,,,,26,V3,,21,V3,,24,V2,,16,V1,,0,V1,dormant,13,V1,,25,V2,,19,V2,,19,V1,
3/18/22,white,low,7,4,15,V1,,29,V2,,22,V1,,32,V2,,24,V2,,21,V2,,19,V1,,20,V1,,21,V2,,7,V1,,29,V2,,34,V2,,17,V1,,23,V2,,17,V2,,7,V2,,0,V1,dormant,14,V2,,24,V2,,13,V2,
3/18/22,white,low,7,5,,,,,,,3,V2,,25,V2,,28,V2,,27,V2,,24,V1,,26,V2,,20,V1,,20,V1,,15,V2,,22,V2,,22,V1,,,,,,,,23,V1,,16,V1,,22,V1,,22,V1,,,,
3/18/22,black,low,8,1,26,V2,,0,V2,dormant,28,V2,,,,,2,V2,,,,,27,V2,,32,V2,,29,V2,,28,V2,,19,V2,,20,V2,,24,V1,,21,V2,,13,V1,,18,V2,,24,V2,,24,V3,,28,V2,,15,V1,
3/18/22,black,low,8,2,28,V2,,12,V1,,,,,27,V2,,7,V2,,25,V3,,38,V3+,,,,,35,V3,,12,V3,,32,V3,,35,V3+,,28,V2,,27,V2,,25,V2,,29,V1,,29,V2,,17,V2,,,,,,,
3/18/22,black,low,8,3,33,V3,,27,V2,,,,,47,V2,,29,V3,,27,V2,,38,V3+,,38,V2,,13,V2,,,,,19,V2,,32,V3,,27,V3,,18,V2,,27,V2,,31,V3+,,25,V3,,13,V2,,23,V2,,0,V1,dormant
3/18/22,black,low,8,4,33,V2,,29,V3,,37,V3+,,30,V3,,38,V3+,,,,,,,,24,V2,,15,V3+,,40,V2,,29,V2,,11,V2,,33,V3+,,25,V3+,,31,V3+,,9,V2,,16,V2,,16,V1,,16,V2,,9,V2,
3/18/22,black,low,8,5,42,V3+,,30,V2,,26,V3+,,25,V3+,,,,,14,V1,,30,V2,,42,V3+,,,,,21,V3,,23,V2,,26,V2,,0,V1,dormant,33,V2,,20,V2,,37,V3+,,9,V0,,28,V2,,0,V2,dormant,26,V2,
3/18/22,black,high,8,1,16,V2,,37,V3,,24,V2,,32,V3+,,19,V2,,43,V3,,8,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,8,2,31,V2,,28,V3,,35,V3,,,,,29,V2,,,,,7,V2,,,,,,,,24,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,8,3,29,V2,,31,V2,,24,V2,,26,V2,,20,V2,,25,V2,,10,V1,,2,V1,,,,,19,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,8,4,28,V2,,9,V2,,22,V2,,5,V2,,7,V2,,20,V2,,10,V3,,3,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,8,5,33,V2,,0,V1,dormant,,,,18,V2,,21,V2,,1,V1,dormant,12,V2,,,,,17,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,8,6,4,V2,,0,V2,dormant,,,,,,,11,V2,,,,,0,V1,dormant,0,V1,dormant,35,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,8,7,30,V2,,,,,,,,0,V1,dormant,24,V2,,26,V2,,8,V0,,,,,,,,21,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,8,8,23,V2,,3,V1,dormant,12,V2,,0,V1,dormant,35,V2,,26,V2,,32,V2,,22,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,8,9,2,V1,dormant,,,,9,V2,,0,V1,dormant,,,,,,,24,V3+,,2,V2,dormant,0,V1,dormant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,8,10,18,V2,,25,V2,,,,,,,,17,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,low,8,1,19,V1,,10,V1,,27,V2,,13,V1,,0,V2,dormant,20,V2,,7,V1,,20,V2,,0,V1,dormant,12,V1,,20,V2,,31,V2,,5,V2,,,,,4,V2,,17,V1,,28,V2,,15,V2,,23,V3+,,23,V2,
3/18/22,white,low,8,2,8,V1,,36,V2,,28,V2,,19,V1,,5,V1,,23,V2,,13,V2,,10,V1,,9,V2,,22,V2,,21,V2,,19,V2,,22,V2,,20,V1,,28,V2,,21,V2,,21,V2,,18,V2,,21,V2,,,,
3/18/22,white,low,8,3,12,V2,,17,V2,,2,V1,dormant,25,V1,,18,V1,,23,V1,,20,V1,,23,V1,,24,V1,,23,V2,,23,V1,,5,V2,,,,,15,V2,,23,V1,,24,V1,,11,V0,,28,V2,,,,,14,V1,
3/18/22,white,low,8,4,8,V0,,25,V2,,27,V2,,10,V1,,17,V1,,20,V2,,24,V2,,15,V1,,16,V2,,27,V2,,0,V1,dormant,19,V1,,22,V1,,14,V1,,30,V2,,18,V2,,15,V1,,30,V1,,3,V1,,21,V1,
3/18/22,white,low,8,5,25,V2,,23,V2,,20,V2,,16,V2,,15,V1,,7,V1,,13,V1,,29,V2,,15,V2,,8,V1,,,,,15,V1,,24,V2,,22,V1,,0,V1,dormant,12,V2,,16,V2,,,,,11,V1,,14,V1,
3/18/22,white,high,8,1,25,V2,,3,V1,,7,V1,,4,V1,,15,V2,,15,V1,,17,V2,,32,V2,,9,V1,,25,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,8,2,27,V2,,21,V2,,34,V1,,33,V1,,23,V2,,28,V3,,28,V2,,4,V2,,23,V1,,32,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,8,3,33,V2,,28,V2,,16,V1,,28,V2,,32,V2,,30,V3,,20,V2,,6,V1,,10,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,8,4,26,V2,,27,V2,,34,V3,,9,V1,,30,V3,,29,V3+,,15,V2,,22,V1,,32,V2,,12,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,8,5,16,V1,,24,V2,,24,V2,,33,V3+,,15,V1,,26,V1,,20,V1,,0,V1,dormant,30,V2,,26,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,8,6,17,V1,,25,V2,,31,V2,,29,V3,,38,V2,,33,V2,,18,V2,,15,V1,,,,,45,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,8,7,14,V2,,8,V1,,28,V2,,32,V3,,20,V3,,17,V1,,14,V1,,25,V2,,36,V1,,25,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,8,8,7,V1,,24,V2,,15,V2,,45,V2,,18,V2,,23,V2,,20,V2,,19,V1,,26,V3,,27,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,8,9,15,V0,,28,V2,,25,V2,,30,V2,,28,V2,,10,V1,,,,,39,V3+,,25,V2,,28,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,8,10,38,V2,,,,,22,V2,,19,V2,,30,V2,,16,V1,,25,V2,,8,V0,,21,V2,,14,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
