,,,,,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes
4/25/22,black,low,5,4,13,V3,,31,V2,,,,,21,V3+,,21,V2,,13,V2,,,,,,,,38,V3+,,52,V3+,,41,V3+,,24,V3+,,,,,6,V3+,,21,V3+,,,,,,,,11,V2,,33,V3+,,26,V3+,
4/25/22,black,low,5,5,,,,,,,11,V3,,19,V3+,,36,V3+,,22,V2,,57,V3+,,44,V3+,,17,V3,,48,V3+,,29,V2,,,,,13,V3,,,,,0,V1,dormant,,,,24,V3,,7,V2,,,,,,,
4/25/22,white,low,5,1,28,V3+,,,,,,,,20,V3+,,0,V1,dormant,36,V3,,12,V2,,,,,,,,45,V3+,,30,V3+,,0,V1,dormant,,,,0,V2,dormant,18,V2,,,,,34,V3+,,11,V2,,20,V3+,,,,
4/25/22,white,low,5,2,,,,8,V2,,19,V2,,,,,,,,,,,,,,21,V3+,,24,V1,,21,V3+,,,,,13,V2,,27,V1,,,,,23,V1,,39,V3+,,8,V2,,,,,7,V3,,21,V2,
4/25/22,white,low,5,3,,,,31,V3+,,14,V2,,44,V3+,,28,V3+,,,,,32,V3+,,42,V3+,,45,V3+,,21,V2,,29,V2,,,,,14,V2,,8,V2,,27,V1,,,,,,,,16,V2,,21,V3+,,24,V2,
4/25/22,white,low,5,4,13,V3+,,15,V3,,,,,8,V1,,11,V3+,,,,,24,V3,,44,V3+,,,,,49,V3+,,10,V2,,,,,12,V2,,,,,32,V3+,,13,V1,,15,V2,,20,V2,,18,V2,,16,V1,
4/25/22,white,low,5,5,14,V2,,17,V2,,,,,32,V3+,,13,V2,,13,V2,,22,V2,,,,,24,V3+,,,,,,,,,,,19,V3+,,15,V3+,,14,V1,,6,V1,,8,V1,,,,,,,,,,
4/25/22,white,high,5,1,33,V3+,,,,,6,V1,,,,,8,V1,,,,,,,,18,V2,,35,V3+,,31,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,white,high,5,2,0,V1,dormant,30,V3+,,,,,31,V3+,,34,V2,,27,V3+,,17,V1,,42,V3+,,32,V3+,,59,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,white,high,5,3,22,V1,,29,V2,,31,V3,,27,V2,,26,V1,,52,V3+,,16,V0,,,,,53,V3+,,61,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,white,high,5,4,33,V3+,,,,,12,V1,,,,,35,V3,,,,,37,V3+,,18,V1,,45,V3+,,44,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,white,high,5,5,,,,27,V2,,44,V3+,,,,,,,,43,V3+,,,,,,,,31,V2,,35,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,white,high,5,6,,,,60,V3+,,23,V1,,,,,,,,38,V3+,,21,V2,,33,V3,,41,V3+,,47,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,white,high,5,7,23,V2,,,,,,,,27,V1,,16,V1,,44,V3+,,41,V3+,,36,V3+,,,,,5,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,white,high,5,8,,,,,,,,,,,,,,,,47,V3+,,35,V3+,,,,,28,V1,,37,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,white,high,5,9,,,,8,V2,,,,,,,,9,V1,,27,V2,,,,,30,V3+,,34,V3+,,41,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,white,high,5,10,38,V3+,,52,V3+,,15,V2,,,,,,,,8,V0,,20,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,black,high,5,1,66,V3+,,37,V3+,,56,V3+,,42,V3+,,21,V3+,,,,,12,V3+,,18,V3+,,14,V3+,,20,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,black,high,5,2,56,V3+,,51,V3+,,41,V3+,,,,,47,V3+,,43,V3+,,,,,46,V3+,,51,V3+,,42,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,black,high,5,3,54,V3+,,41,V3+,,44,V3+,,46,V3+,,42,V3+,,36,V3+,,40,V3+,,49,V3+,,43,V3+,,38,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,black,high,5,4,52,V3+,,45,V3+,,67,V3+,,48,V3+,,34,V3+,,42,V3+,,44,V3+,,48,V3+,,51,V3+,,38,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,black,high,5,5,36,V3+,,38,V3+,,33,V3+,,33,V2,,22,V2,,48,V3+,,62,V3+,,29,V3+,,50,V3+,,44,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,black,high,5,6,62,V3+,,45,V3+,,54,V3+,,48,V3+,,49,V3+,,41,V3+,,52,V3+,,54,V3+,,32,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,black,high,5,7,,,,31,V1,,38,V3+,,36,V3+,,40,V3+,,41,V3+,,49,V3+,,42,V3+,,36,V2,,42,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,black,high,5,8,63,V3+,,50,V3+,,42,V3+,,38,V3+,,32,V3+,,43,V3+,,48,V3+,,47,V3+,,36,V3+,,45,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,black,high,5,9,47,V3+,,50,V3+,,43,V3+,,38,V3+,,43,V3+,,51,V3+,,42,V3+,,33,V3+,,36,V2,,39,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/22,black,high,5,10,50,V3+,,46,V3+,,50,V3+,,44,V3+,,35,V2,,50,V3+,,37,V3+,,34,V3+,,38,V3+,,26,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,low,6,1,28,V3+,,17,V2,,12,V1,,,,,33,V3,,,,,27,V3,,21,V3,,25,V3+,,32,V3+,,23,V2,,24,V2,,36,V3,,11,V1,,20,V3+,,21,V2,,17,V2,,12,V3,,25,V2,,15,V1,
4/26/22,white,low,6,2,22,V2,,9,V1,,4,V1,,28,V1,,,,,3,V0,,15,V3,,11,V1,,,,,3,V1,,5,V1,,37,V2,,37,V3,,32,V3+,,15,V2,,0,V1,dormant,26,V3+,,23,V3+,,,,,16,V2,
4/26/22,white,low,6,3,18,V2,,5,V2,,,,,24,V2,,21,V3,,22,V3,,13,V3,,16,V2,,14,V3+,,,,,19,V2,,22,V2,,21,V2,,7,V1,,0,V1,dormant,7,V2,,27,V2,,21,V2,,18,V2,,34,V3,
4/26/22,white,low,6,4,,,,17,V2,,16,V3,,21,V2,,26,V3,,34,V3+,,14,V1,,17,V2,,13,V2,,24,V2,,,,,17,V3+,,19,V3,,10,V2,,31,V3+,,33,V3,,0,V1,dormant,0,V1,dormant,23,V3,,27,V1,
4/26/22,white,low,6,5,3,V1,,18,V2,,15,V2,,6,V1,,22,V2,,4,V1,,24,V3,,,,,27,V2,,24,V3+,,16,V2,,28,V3,,,,,35,V3+,,,,,21,V2,,11,V3+,,,,,41,V3,,3,V1,
4/26/22,black,low,6,1,53,V3+,,16,V2,,,,,16,V1,,8,V3,,19,V1,,54,V3+,,25,V3+,,,,,,,,,,,,,,52,V3+,,,,,5,V1,,10,V2,,,,,,,,35,V3+,,33,V3+,
4/26/22,black,low,6,2,26,V2,,24,V2,,30,V3,,27,V2,,33,V3+,,30,V3+,,,,,,,,13,V3+,,21,V2,,22,V2,,41,V3+,,,,,45,V3+,,41,V3+,,,,,,,,,,,,,,,,
4/26/22,black,low,6,3,,,,,,,35,V2,,7,V2,,,,,,,,,,,0,V1,dormant,34,V3+,,16,V2,,0,V2,dormant,35,V3+,,,,,0,V2,dormant,14,V2,,,,,,,,,,,31,V3+,,0,V1,dormant
4/26/22,black,low,6,4,,,,0,V1,dormant,,,,0,V2,dormant,19,V2,,38,V3+,,9,V1,,,,,,,,17,V3,,28,V3+,,,,,,,,,,,0,V2,dormant,,,,,,,0,V1,dormant,,,,,,
4/26/22,black,low,6,5,39,V2,,,,,,,,,,,0,V2,dormant,,,,27,V3,,0,V2,dormant,46,V3+,,,,,0,V2,dormant,0,V1,dormant,,,,,,,,,,,,,,,,0,V2,dormant,,,,,,
4/26/22,black,high,6,1,21,V3+,,58,V3+,,,,,57,V3+,,50,V3+,,54,V3+,,69,V3+,,67,V3+,,51,V3+,,59,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,6,2,68,V3+,,42,V3+,,42,V3+,,62,V3+,,51,V3+,,59,V3+,,63,V3+,,63,V3+,,,,,67,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,6,3,52,V3+,,49,V3+,,,,,59,V3+,,62,V3+,,19,V2,,70,V3+,,72,V3+,,52,V3+,,58,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,6,4,,,,46,V3+,,51,V3+,,,,,,,,51,V3+,,56,V3+,,78,V3+,,50,V3+,,58,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,6,5,,,,51,V3+,,,,,46,V2,,,,,,,,31,V2,,,,,42,V3+,,49,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,6,6,48,V3+,,55,V3+,,35,V3+,,,,,33,V2,,64,V3+,,,,,49,V3+,,59,V3+,,50,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,6,7,55,V3+,,8,V1,,45,V3+,,,,,46,V3+,,53,V3+,,80,IB,,46,V3+,,52,V3+,,37,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,6,8,58,V3+,,71,V3+,,56,V3+,,41,V3+,,59,V3+,,66,V3+,,70,V3+,,,,,70,V3+,,58,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,6,9,53,V3+,,,,,46,V3+,,52,V3+,,58,V3+,,62,V3+,,69,V3+,,31,V1,,51,V3+,,60,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,6,10,55,V3+,,56,V3+,,43,V3+,,47,V3+,,55,V3+,,66,V3+,,61,V3+,,62,V3+,,51,V3+,,70,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,6,1,48,V3+,,,,,24,V3+,,,,,,,,,,,41,V3+,,20,V3+,,30,V3+,,27,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,6,2,26,V3+,,39,V3+,,38,V3+,,42,V3+,,40,V3+,,38,V3+,,37,V3+,,44,V3+,,43,V3+,,17,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,6,3,40,V3+,,19,V1,,51,V3+,,34,V3+,,45,V3+,,35,V3+,,36,V3+,,38,V2,,30,V3+,,28,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,6,4,21,V2,,46,V3+,,44,V3+,,47,V3+,,22,V3+,,,,,32,V3+,,33,V3+,,,,,16,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,6,5,27,V3+,,50,V3+,,48,V3+,,42,V3+,,21,V3+,,,,,43,V3+,,34,V3+,,42,V3+,,30,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,6,6,35,V3+,,13,V2,,16,V2,,19,V3+,,38,V3+,,36,V3+,,32,V3+,,41,V3+,,54,V3+,,48,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,6,7,40,V2,,45,V3+,,44,V3+,,41,V3+,,49,V3+,,,,,45,V3+,,37,V3+,,25,V3,,44,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,6,8,15,V2,,36,V3+,,12,V1,,52,V3+,,41,V3+,,42,V3+,,45,V3+,,,,,39,V3+,,14,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,6,9,22,V2,,32,V3+,,44,V3+,,15,V1,,35,V3+,,,,,24,V2,,20,V3+,,40,V3+,,31,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,6,10,31,V2,,28,V2,,11,V1,,15,V3+,,46,V3+,,,,,,,,41,V3+,,35,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,7,1,22,V3,,40,V3+,,11,V3+,,52,V3+,,42,V3+,,65,V3+,,43,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,7,2,48,V3+,,25,V3,,42,V3+,,50,V3+,,13,V2,,70,V3+,,62,V3+,,61,V3+,,28,V3+,,68,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,7,3,32,V2,,34,V3+,,,,,58,V3+,,85,V3+,,57,V3+,,41,V3+,,61,V3+,,,,,48,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,7,4,,,,67,V3+,,,,,48,V3+,,69,V3+,,,,,31,V3+,,49,V3+,,66,V3+,,44,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,7,5,62,V3+,,59,V3+,,64,V3+,,57,V3+,,23,V2,,52,V3+,,68,V3+,,72,V3+,,94,V3+,,48,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,7,6,59,V3+,,46,V3+,,62,V3+,,61,V3+,,33,V3+,,48,V3+,,16,V3+,,48,V3+,,22,V3,,61,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,7,7,30,V3+,,53,V3+,,,,,52,V3+,,58,V3+,,59,V3+,,55,V3+,,53,V3+,,61,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,7,8,55,V3+,,,,,72,V3+,,32,V3+,,47,V3+,,,,,62,V3+,,69,V3+,,44,V3+,,17,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,7,9,75,V3+,,81,V3+,,,,,58,V3+,,74,V3+,,44,V3+,,,,,67,V3+,,48,V3+,,61,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,7,10,15,V2,,,,,58,V3+,,,,,44,V3+,,66,V3+,,60,V3+,,,,,36,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,low,7,1,16,V3,,31,V3+,,,,,,,,36,V3+,,11,V2,,26,V3+,,27,V3+,,,,,51,V3+,,49,V3+,,0,V3,dormant,57,V3+,,,,,39,V3+,,,,,45,V2,,,,,,,,,,
4/26/22,black,low,7,2,32,V3+,,37,V3+,,,,,44,V3+,,18,V3,,43,V3+,,28,V3+,,14,V2,,32,V3+,,,,,41,V3+,,12,V0,,0,V1,dormant,,,,,,,,,,,,,24,V2,,,,,,,
4/26/22,black,low,7,3,13,V2,,5,V1,,14,V3+,,28,V3+,,,,,11,V3,,28,V3+,,,,,8,V2,,,,,,,,10,V3+,,22,V3+,,0,V1,dormant,13,V2,,,,,,,,17,V2,,0,V1,dormant,21,V1,
4/26/22,black,low,7,4,49,V3+,,27,V3+,,,,,19,V3+,,24,V3+,,42,V3+,,16,V2,,42,V3+,,35,V3+,,,,,51,V3+,,13,V3+,,,,,,,,23,V3+,,39,V3+,,18,V1,,,,,14,V2,,,,
4/26/22,black,low,7,5,34,V3+,,55,V3+,,37,V3+,,25,V3+,,39,V3+,,,,,23,V3+,,22,V2,,,,,13,V3,,,,,32,V3+,,21,V3+,,12,V2,,28,V3+,,12,V2,,3,V1,,24,V3+,,,,,27,V3,
4/26/22,white,high,7,1,25,V2,,46,V3+,,28,V3+,,42,V3+,,14,V3+,,42,V3+,,32,V3,,49,V3+,,14,V2,,26,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,7,2,30,V3+,,45,V3+,,42,V3+,,43,V3+,,49,V3,,41,V3+,,,,,54,V3+,,60,V3+,,41,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,7,3,38,V3+,,29,V2,,42,V3+,,22,V2,,36,V3+,,24,V3+,,55,V3+,,43,V3+,,36,V3+,,21,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,7,4,34,V3+,,11,V2,,,,,,,,25,V2,,46,V3+,,,,,31,V3+,,61,V3+,,41,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,7,5,44,V3+,,7,V2,,40,V3+,,12,V1,,44,V2,,32,V3+,,66,V3+,,25,V2,,72,V3+,,42,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,7,6,38,V3+,,51,V3+,,46,V3+,,46,V3+,,19,V3+,,41,V3+,,50,V3+,,41,V3+,,27,V3+,,59,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,7,7,16,V2,,,,,19,V2,,48,V3+,,37,V3+,,59,V3+,,56,V3+,,52,V3+,,49,V3+,,45,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,7,8,,,,,,,54,V3+,,22,V3+,,29,V3+,,40,V3+,,48,V3+,,41,V3+,,34,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,7,9,16,V1,,40,V3+,,,,,,,,56,V3+,,15,V1,,,,,,,,33,V3+,,49,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,7,10,47,V3+,,46,V3+,,59,V3+,,25,V3+,,33,V3+,,23,V2,,35,V3+,,25,V3+,,31,V3+,,26,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,low,7,1,,,,,,,,,,17,V1,,47,V3+,,,,,14,V2,,23,V3,,,,,20,V3+,,44,V2,,,,,13,V2,,11,V2,,7,V0,,16,V2,,,,,31,V3,,0,V1,dormant,,,
4/26/22,white,low,7,2,23,V3,,,,,14,V2,,28,V3+,,22,V3+,,,,,,,,22,V3+,,,,,11,V2,,46,V3+,,24,V3+,,22,V3,,6,V2,,31,V3+,,12,V2,,19,V3+,,,,,,,,,,
4/26/22,white,low,7,3,29,V3+,,,,,,,,26,V3+,,36,V3+,,16,V2,,25,V3,,17,V3,,34,V3+,,57,V3+,,,,,6,V2,,45,V3+,,27,V1,,9,V2,,6,V1,,,,,11,V2,,31,V2,,,,
4/26/22,white,low,7,4,12,V1,,21,V3+,,33,V3+,,14,V2,,6,V3+,,35,V3+,,6,V3,,30,V3,,5,V1,,26,V1,,45,V3+,,50,V3+,,15,V3+,,,,,14,V2,,12,V3,,,,,24,V2,,6,V1,,6,V2,
4/26/22,white,low,7,5,,,,,,,,,,14,V3,,16,V2,,0,V2,dormant,0,V1,dormant,16,V2,,21,V3+,,17,V2,,4,V2,,,,,21,V2,,28,V2,,,,,,,,,,,13,V1,,34,V3,,,,
4/26/22,black,low,8,1,17,V3+,,,,,21,V2,,,,,,,,,,,,,,45,V3+,,21,V3,,,,,0,V1,dormant,11,V2,,9,V3,,21,V3,,11,V3+,,22,V2,,35,V3+,,21,V3+,,,,,,,
4/26/22,black,low,8,2,34,V3+,,19,V2,,,,,20,V2,,,,,16,V2,,52,V3+,,,,,54,V3+,,16,V2,,,,,41,V3+,,19,V3+,,,,,0,V2,dormant,32,V2,,24,V3+,,14,V2,,,,,,,
4/26/22,black,low,8,3,55,V3+,,42,V3+,,,,,48,V3+,,16,V3+,,12,V3,,75,V3+,,55,V3+,,,,,,,,13,V2,,66,V3+,,21,V3+,,24,V3,,27,V3+,,41,V3+,,48,V3+,,8,V2,,24,V2,,,,
4/26/22,black,low,8,4,4,V1,,30,V3+,,35,V3+,,27,V3+,,43,V3+,,,,,,,,48,V3+,,30,V3+,,21,V2,,33,V3+,,,,,25,V3+,,27,V3+,,49,V3+,,,,,40,V3+,,,,,3,V2,,16,V2,
4/26/22,black,low,8,5,52,V3+,,37,V3,,47,V3+,,83,V3+,,,,,,,,15,V2,,16,V3+,,,,,,,,21,V2,,24,V3+,,42,V3+,,31,V3+,,25,V3+,,38,V3+,,,,,0,V3,dormant,,,,8,V3+,
4/26/22,black,high,8,1,,,,16,V3+,,,,,48,V3+,,,,,31,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,8,2,32,V3+,,52,V3+,,62,V3+,,,,,55,V3+,,,,,,,,,,,,,,59,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,8,3,,,,,,,41,V3+,,44,V3+,,,,,46,V3+,,37,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,8,4,10,V2,,0,V2,dormant,57,V3+,,,,,,,,4,V1,,35,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,8,5,58,V3+,,,,,,,,,,,,,,,,,24,V2,,,,,,,,3,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,8,6,,,,,,,,,,,,,17,V1,,,,,,,,,,,39,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,8,7,15,V3,,,,,,,,,,,42,V3+,,14,V3,,,,,,,,,,,45,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,8,8,21,V3+,,,,,22,V2,,,,,,,,28,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,8,9,,,,,,,,,,0,V1,dormant,,,,,,,43,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,8,10,15,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,low,8,1,24,V3,,18,V2,,32,V3+,,21,V3,,0,V1,dormant,31,V3+,,13,V2,,28,V2,,,,,12,V1,,22,V3,,41,V3+,,21,V3,,,,,11,V1,,,,,19,V2,,22,V3+,,30,V3+,,13,V1,
4/26/22,white,low,8,2,3,V1,,30,V3+,,30,V3,,19,V2,,19,V3,,17,V3+,,31,V3+,,,,,18,V2,,16,V2,,24,V3+,,8,V1,,16,V2,,,,,9,V2,,26,V2,,20,V2,,14,V1,,6,V1,,,,
4/26/22,white,low,8,3,32,V3+,,27,V3+,,,,,21,V2,,19,V2,,34,V3,,30,V2,,31,V2,,30,V1,,13,V3+,,32,V3,,7,V0,,,,,11,V2,,2,V2,,26,V2,,17,V2,,25,V2,,,,,22,V2,
4/26/22,white,low,8,4,,,,26,V3+,,29,V3,,9,V1,,23,V3,,11,V1,,13,V2,,21,V2,,26,V3,,12,V3,,,,,28,V2,,7,V2,,14,V2,,7,V1,,22,V3+,,23,V1,,16,V1,,,,,,,
4/26/22,white,low,8,5,13,V1,,18,V3+,,22,V3,,10,V3,,,,,13,V2,,40,V3+,,23,V3,,37,V3,,14,V2,,,,,7,V2,,6,V2,,20,V2,,0,V2,dormant,20,V2,,12,V2,,,,,21,V3,,,,
4/26/22,white,high,8,1,16,V3+,,,,,21,V1,,,,,,,,11,V2,,31,V3+,,39,V3+,,2,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,8,2,40,V3+,,51,V3+,,,,,8,V1,,,,,29,V3+,,43,V3+,,21,V1,,16,V2,,16,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,8,3,17,V3,,49,V3+,,,,,43,V3+,,51,V3+,,56,V3+,,32,V3+,,9,V1,,13,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,8,4,15,V3,,29,V3,,41,V3+,,4,V1,,49,V3+,,27,V3+,,13,V2,,,,,45,V3+,,18,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,8,5,11,V1,,44,V3+,,46,V3+,,42,V3+,,,,,,,,,,,,,,57,V3+,,27,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,8,6,49,V3+,,42,V3+,,27,V3+,,62,V3+,,48,V3+,,30,V3,,,,,,,,,,,71,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,8,7,34,V3+,,36,V2,,25,V3+,,36,V3+,,45,V3+,,,,,,,,40,V3+,,,,,15,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,8,8,,,,21,V3,,,,,27,V3+,,35,V3,,24,V2,,6,V2,,,,,60,V3+,,28,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,8,9,,,,21,V3+,,30,V3+,,28,V3+,,20,V2,,,,,,,,34,V3+,,50,V3+,,34,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,8,10,49,V3+,,,,,27,V3+,,43,V3+,,35,V3+,,,,,16,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,9,1,,,,,,,2,V1,,14,V2,,,,,,,,,,,,,,10,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,9,2,,,,3,V1,,,,,60,V3+,,17,V2,,,,,27,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,9,3,5,V1,,8,V1,,46,V3+,,,,,17,V3+,,8,V1,,21,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,9,4,16,V2,,,,,14,V2,,,,,,,,,,,15,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,9,5,16,V2,,20,V1,,,,,33,V3+,,64,V3+,,,,,18,V2,,,,,16,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,9,6,,,,19,V2,,61,V3+,,8,V1,,11,V2,,,,,,,,26,V3+,,4,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,9,7,41,V3+,,13,V2,,,,,7,V1,,,,,,,,,,,,,,4,V1,,21,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,9,8,34,V3+,,3,V2,,4,V2,,7,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,9,9,0,V1,dormant,14,V2,,,,,0,V1,dormant,4,V1,,0,V1,dormant,,,,,,,9,V1,,12,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,9,10,,,,6,V2,,0,V1,dormant,,,,,,,,,,,,,14,V1,,,,,19,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
